"sale_date","isbn","discount","item_id","order_id"
"6/1/2193","989-28-3705-222-9","","107024-3-5739","107024-370"
"6/1/2193","989-28-229-6632-6","0,1","107024-28-9100","107024-371"
"6/1/2193","989-28-79-23023-4","","107024-31-6720","107024-372"
"6/1/2193","989-28-79-74374-1","","107024-37-6965","107024-372"
"6/1/2193","989-28-79-45675-7","","107024-53-3828","107024-372"
"6/1/2193","989-28-79-13801-1","","107024-93-237","107024-372"
"6/1/2193","989-28-79-22871-2","","107024-21-9222","107024-373"
"6/1/2193","989-28-3705-007-2","","107024-47-8672","107024-373"
"6/1/2193","989-28-79-27078-0","","107024-50-2403","107024-373"
"6/1/2193","989-28-79-45675-7","0,13","107024-28-303","107024-374"
"6/1/2193","989-28-654-2017-5","0,13","107024-42-342","107024-374"
"6/1/2193","989-28-79-21991-8","0,13","107024-47-310","107024-374"
"6/1/2193","989-28-229-6632-6","0,1","107024-11-9647","107024-375"
"6/1/2193","989-28-79-23023-4","","107024-72-9437","107024-375"
"6/1/2193","989-28-3705-583-1","","107024-89-5282","107024-376"
"6/1/2193","989-28-3705-492-6","","107024-89-8554","107024-376"
"6/1/2193","989-28-3705-222-9","","107024-27-7613","107024-377"
"6/1/2193","989-28-3705-492-6","","107024-87-1574","107024-377"
"6/1/2193","989-28-654-2017-5","","107024-62-293","107024-378"
"6/1/2193","989-28-79-26824-4","","107024-72-9733","107024-378"
"6/1/2193","989-28-79-13801-1","","107024-96-8913","107024-378"
"6/1/2193","989-28-79-26824-4","","107024-32-9863","107024-379"
"6/1/2193","989-28-229-9769-6","","107024-56-7501","107024-379"
"6/1/2193","989-28-79-11297-4","","107024-55-648","107024-380"
"6/1/2193","989-28-79-13801-1","","107024-58-1959","107024-380"
"6/1/2193","989-28-79-71565-6","","107024-14-353","107024-381"
"6/1/2193","989-28-79-23023-4","","107024-85-1458","107024-381"
"6/1/2193","989-28-79-71565-6","","107024-4-1791","107024-382"
"6/1/2193","989-28-79-23023-4","","107024-8-8791","107024-382"
"6/1/2193","989-28-79-74374-1","","107024-20-9968","107024-383"
"6/1/2193","989-28-229-1404-4","","107024-29-4118","107024-383"
"6/1/2193","989-28-229-7592-2","","107024-1-553","107024-384"
"6/1/2193","989-28-229-1404-4","","107024-88-6775","107024-384"
"7/1/2193","989-28-3705-987-7","","107025-15-25","107025-385"
"7/1/2193","989-28-3705-007-2","","107025-95-510","107025-386"
"7/1/2193","989-28-3705-007-2","","107025-60-8779","107025-387"
"7/1/2193","989-28-3705-007-2","","107025-29-1516","107025-388"
"7/1/2193","989-28-3705-007-2","","107025-96-9710","107025-389"
"7/1/2193","989-28-3705-007-2","","107025-57-4350","107025-390"
"7/1/2193","989-28-3705-987-7","","107025-90-5260","107025-391"
"7/1/2193","989-28-3705-007-2","","107025-38-8590","107025-392"
"7/1/2193","989-28-79-30536-9","","107025-48-5176","107025-393"
"7/1/2193","989-28-79-05638-4","","107025-47-714","107025-394"
"7/1/2193","989-28-79-82197-5","","107025-22-401","107025-395"
"7/1/2193","989-28-79-42728-3","","107025-69-5276","107025-396"
"7/1/2193","989-28-79-45675-7","","107025-67-6624","107025-397"
"7/1/2193","989-28-79-45675-7","","107025-65-6598","107025-398"
"7/1/2193","989-28-79-11297-4","","107025-72-7539","107025-399"
"7/1/2193","989-28-79-45675-7","","107025-99-4081","107025-400"
"7/1/2193","989-28-79-69807-2","","107025-5-4677","107025-401"
"7/1/2193","989-28-79-13871-4","","107025-41-8906","107025-402"
"7/1/2193","989-28-79-05670-4","","107025-92-3858","107025-403"
"7/1/2193","989-28-79-05670-4","","107025-51-2530","107025-404"
"7/1/2193","989-28-79-13871-4","","107025-94-1936","107025-405"
"7/1/2193","989-28-79-13871-4","","107025-41-8905","107025-406"
"7/1/2193","989-28-654-3988-7","","107025-15-8858","107025-407"
"7/1/2193","989-28-229-5891-8","","107025-19-1245","107025-408"
"7/1/2193","989-28-229-9769-6","","107025-40-803","107025-409"
"7/1/2193","989-28-79-23023-4","","107025-34-2456","107025-410"
"7/1/2193","989-28-79-40897-8","","107025-72-9672","107025-411"
"7/1/2193","989-28-79-13801-1","","107025-41-3971","107025-412"
"7/1/2193","989-28-79-74374-1","","107025-13-6835","107025-413"
"7/1/2193","989-28-79-74374-1","","107025-39-3753","107025-414"
"7/1/2193","989-28-79-71565-6","","107025-12-581","107025-415"
"7/1/2193","989-28-79-68089-3","0,05","107025-3-2336","107025-416"
"7/1/2193","989-28-79-68089-3","0,05","107025-48-5684","107025-417"
"7/1/2193","989-28-79-13801-1","","107025-50-6955","107025-418"
"7/1/2193","989-28-79-71565-6","","107025-16-7195","107025-419"
"7/1/2193","989-28-79-13801-1","","107025-98-2706","107025-420"
"7/1/2193","989-28-79-03683-6","","107025-37-6529","107025-422"
"7/1/2193","989-28-3705-222-9","","107025-46-5647","107025-423"
"7/1/2193","989-28-3705-222-9","","107025-63-417","107025-424"
"7/1/2193","989-28-3705-222-9","","107025-46-9035","107025-425"
"7/1/2193","989-28-229-7592-2","","107025-86-5966","107025-426"
"7/1/2193","989-28-79-13871-4","","107025-94-1935","107025-427"
"7/1/2193","989-28-79-91028-0","","107025-32-1074","107025-428"
"7/1/2193","989-28-3705-007-2","","107025-36-75","107025-428"
"7/1/2193","989-28-79-22871-2","","107025-73-3367","107025-428"
"7/1/2193","989-28-3705-649-4","","107025-48-4699","107025-429"
"7/1/2193","989-28-3705-583-1","","107025-71-5613","107025-429"
"7/1/2193","989-28-3705-222-9","","107025-49-6179","107025-430"
"7/1/2193","989-28-3705-649-4","","107025-77-4547","107025-430"
"7/1/2193","989-28-79-13801-1","","107025-19-8449","107025-431"
"7/1/2193","989-28-79-23023-4","","107025-74-8700","107025-431"
"7/1/2193","989-28-79-69807-2","","107025-5-4676","107025-432"
"7/1/2193","989-28-79-13801-1","","107025-79-9457","107025-432"
"7/1/2193","989-28-79-45675-7","","107025-10-1320","107025-433"
"7/1/2193","989-28-79-91028-0","","107025-93-7182","107025-433"
"7/1/2193","989-28-79-68089-3","0,05","107025-39-9021","107025-434"
"7/1/2193","989-28-654-0127-3","","107025-84-2046","107025-434"
"7/1/2193","989-28-229-6632-6","0,1","107025-75-529","107025-435"
"7/1/2193","989-28-229-0197-6","","107025-21-525","107025-435"
"7/1/2193","989-28-229-7592-2","","107025-83-4600","107025-435"
"8/1/2193","989-28-79-82197-5","0,15","107026-1-5735","107024-444"
"8/1/2193","989-28-3705-007-2","","107026-78-1318","107026-436"
"8/1/2193","989-28-3705-007-2","","107026-36-8067","107026-437"
"8/1/2193","989-28-3705-007-2","","107026-88-660","107026-438"
"8/1/2193","989-28-79-86624-2","","107026-1-7010","107026-439"
"8/1/2193","989-28-79-22871-2","","107026-38-705","107026-440"
"8/1/2193","989-28-79-27078-0","","107026-97-7276","107026-441"
"8/1/2193","989-28-79-61125-5","","107026-76-396","107026-442"
"8/1/2193","989-28-79-01991-4","","107026-33-3770","107026-443"
"8/1/2193","989-28-79-22871-2","","107026-38-3541","107026-445"
"8/1/2193","989-28-79-69807-2","","107026-83-2628","107026-446"
"8/1/2193","989-28-79-13871-4","","107026-72-9907","107026-447"
"8/1/2193","989-28-79-69807-2","","107026-3-3358","107026-448"
"8/1/2193","989-28-79-69807-2","","107026-53-2005","107026-449"
"8/1/2193","989-28-79-69807-2","","107026-83-2627","107026-450"
"8/1/2193","989-28-79-69807-2","","107026-3-3357","107026-451"
"8/1/2193","989-28-79-69807-2","","107026-26-9905","107026-452"
"8/1/2193","989-28-79-13871-4","","107026-72-9906","107026-453"
"8/1/2193","989-28-79-69807-2","","107026-26-9904","107026-454"
"8/1/2193","989-28-79-69807-2","","107026-53-2004","107026-455"
"8/1/2193","989-28-654-0047-4","","107026-40-7663","107026-456"
"8/1/2193","989-28-229-5891-8","","107026-33-6058","107026-457"
"8/1/2193","989-28-229-6632-6","0,1","107026-20-8872","107026-458"
"8/1/2193","989-28-229-6632-6","0,1","107026-92-1588","107026-459"
"8/1/2193","989-28-79-23023-4","","107026-29-2904","107026-460"
"8/1/2193","989-28-79-74374-1","","107026-9-5086","107026-461"
"8/1/2193","989-28-79-23023-4","","107026-61-3477","107026-462"
"8/1/2193","989-28-79-23023-4","","107026-81-831","107026-463"
"8/1/2193","989-28-79-23023-4","","107026-32-27","107026-464"
"8/1/2193","989-28-79-13801-1","","107026-74-1643","107026-465"
"8/1/2193","989-28-79-13801-1","","107026-35-4460","107026-466"
"8/1/2193","989-28-79-40897-8","","107026-25-2935","107026-467"
"8/1/2193","989-28-79-13801-1","","107026-79-918","107026-468"
"8/1/2193","989-28-79-23023-4","","107026-56-8029","107026-469"
"8/1/2193","989-28-79-74374-1","","107026-59-8951","107026-470"
"8/1/2193","989-28-79-68089-3","0,05","107026-44-5651","107026-471"
"8/1/2193","989-28-79-91028-0","","107026-13-3582","107026-472"
"8/1/2193","989-28-79-74374-1","","107026-33-1824","107026-473"
"8/1/2193","989-28-79-23023-4","","107026-91-6130","107026-475"
"8/1/2193","989-28-3705-492-6","","107026-6-8244","107026-476"
"8/1/2193","989-28-3705-492-6","","107026-81-7405","107026-477"
"8/1/2193","989-28-79-03683-6","","107026-62-6332","107026-478"
"8/1/2193","989-28-79-03683-6","","107026-47-6644","107026-479"
"8/1/2193","989-28-79-26824-4","","107026-4-40","107026-480"
"8/1/2193","989-28-79-13801-1","","107026-47-3511","107026-480"
"8/1/2193","989-28-79-13871-4","","107026-47-9223","107026-480"
"8/1/2193","989-28-3705-987-7","0,13","107026-42-8995","107026-481"
"8/1/2193","989-28-3705-007-2","0,13","107026-96-2873","107026-481"
"8/1/2193","989-28-79-13801-1","","107026-26-7654","107026-482"
"8/1/2193","989-28-79-13871-4","","107026-47-9222","107026-482"
"8/1/2193","989-28-79-82197-5","0,15","107026-1-6396","107026-483"
"8/1/2193","989-28-79-05670-4","","107026-18-632","107026-483"
"8/1/2193","989-28-79-13801-1","","107026-45-2142","107026-483"
"8/1/2193","989-28-3705-007-2","","107026-59-3551","107026-484"
"8/1/2193","989-28-654-2620-7","","107026-72-6770","107026-484"
"8/1/2193","989-28-79-13801-1","","107026-70-6936","107026-485"
"8/1/2193","989-28-229-1404-4","","107026-99-9669","107026-485"
"8/1/2193","989-28-229-3157-7","","107026-74-4372","107026-486"
"8/1/2193","989-28-229-9769-6","","107026-94-5927","107026-486"
"9/1/2193","989-28-3705-007-2","","107027-60-5125","107027-487"
"9/1/2193","989-28-3705-007-2","","107027-33-2990","107027-488"
"9/1/2193","989-28-3705-369-1","","107027-1-6640","107027-489"
"9/1/2193","989-28-3705-138-3","","107027-39-7207","107027-490"
"9/1/2193","989-28-3705-987-7","","107027-75-7011","107027-491"
"9/1/2193","989-28-79-18127-7","","107027-81-1701","107027-492"
"9/1/2193","989-28-79-07610-8","","107027-96-8880","107027-493"
"9/1/2193","989-28-79-45675-7","","107027-65-6295","107027-494"
"9/1/2193","989-28-79-70597-8","","107027-77-8983","107027-495"
"9/1/2193","989-28-79-18127-7","","107027-61-9344","107027-496"
"9/1/2193","989-28-654-5018-9","","107027-7-3290","107027-497"
"9/1/2193","989-28-79-05670-4","","107027-45-9796","107027-498"
"9/1/2193","989-28-79-13871-4","","107027-66-5988","107027-499"
"9/1/2193","989-28-79-13871-4","","107027-66-5987","107027-500"
"9/1/2193","989-28-79-05670-4","","107027-12-4775","107027-501"
"9/1/2193","989-28-229-3157-7","","107027-84-5628","107027-502"
"9/1/2193","989-28-229-1404-4","","107027-76-7459","107027-503"
"9/1/2193","989-28-229-9769-6","","107027-62-2892","107027-504"
"9/1/2193","989-28-229-7592-2","","107027-61-7726","107027-505"
"9/1/2193","989-28-229-3157-7","","107027-27-5160","107027-506"
"9/1/2193","989-28-79-26824-4","","107027-44-8355","107027-507"
"9/1/2193","989-28-79-13801-1","","107027-5-8320","107027-508"
"9/1/2193","989-28-79-71565-6","","107027-3-2430","107027-509"
"9/1/2193","989-28-79-26824-4","","107027-73-7005","107027-510"
"9/1/2193","989-28-79-68089-3","0,05","107027-49-4870","107027-511"
"9/1/2193","989-28-79-74374-1","","107027-83-7019","107027-512"
"9/1/2193","989-28-79-13801-1","","107027-51-649","107027-513"
"9/1/2193","989-28-79-71565-6","","107027-62-9367","107027-514"
"9/1/2193","989-28-79-68089-3","0,05","107027-78-6296","107027-515"
"9/1/2193","989-28-79-40897-8","","107027-62-2310","107027-516"
"9/1/2193","989-28-79-74374-1","","107027-44-9429","107027-517"
"9/1/2193","989-28-79-51397-9","","107027-32-6338","107027-518"
"9/1/2193","989-28-79-55752-2","","107027-9-4245","107027-519"
"9/1/2193","989-28-79-74374-1","","107027-13-7778","107027-520"
"9/1/2193","989-28-79-23023-4","","107027-60-6342","107027-521"
"9/1/2193","989-28-79-74374-1","","107027-30-6005","107027-522"
"9/1/2193","989-28-79-13801-1","","107027-39-706","107027-523"
"9/1/2193","989-28-79-74374-1","","107027-84-3484","107027-524"
"9/1/2193","989-28-79-40897-8","","107027-51-2283","107027-525"
"9/1/2193","989-28-79-23023-4","","107027-94-193","107027-526"
"9/1/2193","989-28-3705-222-9","","107027-45-7545","107027-527"
"9/1/2193","989-28-79-03683-6","","107027-62-3125","107027-528"
"9/1/2193","989-28-79-14379-4","","107027-24-6654","107027-529"
"9/1/2193","989-28-229-6632-6","0,1","107027-22-8542","107027-530"
"9/1/2193","989-28-79-30536-9","","107027-22-8552","107027-530"
"9/1/2193","989-28-79-13801-1","","107027-56-7595","107027-530"
"9/1/2193","989-28-79-32105-5","","107027-9-3838","107027-530"
"9/1/2193","989-28-79-55824-6","","107027-28-8081","107027-531"
"9/1/2193","989-28-79-03683-6","","107027-30-5766","107027-531"
"9/1/2193","989-28-229-1404-4","","107027-29-1825","107027-532"
"9/1/2193","989-28-79-13801-1","","107027-79-2260","107027-532"
"9/1/2193","989-28-229-6632-6","0,1","107027-48-1491","107027-533"
"9/1/2193","989-28-229-1404-4","","107027-27-6850","107027-533"
"9/1/2193","989-28-229-7592-2","","107027-45-3685","107027-533"
"10/1/2193","989-28-3705-007-2","","107028-83-382","107028-534"
"10/1/2193","989-28-3705-054-6","","107028-91-8667","107028-535"
"10/1/2193","989-28-3705-583-1","","107028-71-9305","107028-536"
"10/1/2193","989-28-3705-152-9","","107028-3-8967","107028-537"
"10/1/2193","989-28-3705-583-1","","107028-51-4906","107028-538"
"10/1/2193","989-28-79-82197-5","0,15","107028-1-1934","107028-539"
"10/1/2193","989-28-79-82749-6","","107028-48-681","107028-540"
"10/1/2193","989-28-79-82749-6","","107028-48-680","107028-541"
"10/1/2193","989-28-79-69807-2","","107028-54-1651","107028-542"
"10/1/2193","989-28-79-05670-4","","107028-96-9965","107028-543"
"10/1/2193","989-28-229-6632-6","0,1","107028-82-3792","107028-544"
"10/1/2193","989-28-229-1404-4","","107028-88-7251","107028-545"
"10/1/2193","989-28-229-7592-2","","107028-53-2189","107028-546"
"10/1/2193","989-28-229-1404-4","","107028-74-3231","107028-547"
"10/1/2193","989-28-229-0197-6","","107028-53-3148","107028-548"
"10/1/2193","989-28-229-6632-6","0,1","107028-98-7403","107028-549"
"10/1/2193","989-28-229-7592-2","","107028-73-4673","107028-550"
"10/1/2193","989-28-229-7592-2","","107028-77-2297","107028-551"
"10/1/2193","989-28-229-6632-6","0,1","107028-97-2323","107028-552"
"10/1/2193","989-28-229-5891-8","","107028-23-4821","107028-553"
"10/1/2193","989-28-229-6632-6","0,1","107028-26-8550","107028-554"
"10/1/2193","989-28-229-6632-6","0,1","107028-76-9255","107028-555"
"10/1/2193","989-28-229-7592-2","","107028-17-1875","107028-556"
"10/1/2193","989-28-229-9769-6","","107028-52-9155","107028-557"
"10/1/2193","989-28-79-23023-4","","107028-97-3473","107028-558"
"10/1/2193","989-28-79-13801-1","","107028-4-4568","107028-559"
"10/1/2193","989-28-79-23023-4","","107028-33-8790","107028-560"
"10/1/2193","989-28-79-74374-1","","107028-69-4393","107028-561"
"10/1/2193","989-28-79-71565-6","","107028-17-4704","107028-562"
"10/1/2193","989-28-79-23023-4","","107028-23-6299","107028-563"
"10/1/2193","989-28-79-26824-4","","107028-6-3163","107028-564"
"10/1/2193","989-28-79-68089-3","0,05","107028-75-871","107028-565"
"10/1/2193","989-28-79-23023-4","","107028-15-3799","107028-566"
"10/1/2193","989-28-79-71565-6","","107028-60-2925","107028-567"
"10/1/2193","989-28-79-23023-4","","107028-9-6369","107028-568"
"10/1/2193","989-28-79-13801-1","","107028-13-8148","107028-569"
"10/1/2193","989-28-79-13801-1","","107028-54-7779","107028-570"
"10/1/2193","989-28-79-23023-4","","107028-93-9217","107028-571"
"10/1/2193","989-28-79-74374-1","","107028-61-6781","107028-572"
"10/1/2193","989-28-3705-492-6","","107028-57-1548","107028-573"
"10/1/2193","989-28-3705-222-9","","107028-88-9575","107028-574"
"10/1/2193","989-28-3705-222-9","","107028-13-7906","107028-575"
"10/1/2193","989-28-79-23023-4","","107028-4-8990","107028-576"
"10/1/2193","989-28-79-55824-6","","107028-62-195","107028-576"
"10/1/2193","989-28-79-26824-4","","107028-93-4376","107028-576"
"10/1/2193","989-28-79-26824-4","","107028-20-4216","107028-577"
"10/1/2193","989-28-79-23023-4","","107028-86-8974","107028-577"
"10/1/2193","989-28-3705-007-2","","107028-67-582","107028-578"
"10/1/2193","989-28-3705-987-7","","107028-85-1538","107028-578"
"10/1/2193","989-28-79-74374-1","0,13","107028-42-2659","107028-579"
"10/1/2193","989-28-79-69807-2","0,13","107028-54-1650","107028-579"
"10/1/2193","989-28-79-32105-5","","107028-9-4727","107028-580"
"10/1/2193","989-28-79-05670-4","","107028-98-4048","107028-580"
"10/1/2193","989-28-229-7592-2","","107028-3-2611","107028-581"
"10/1/2193","989-28-79-91028-0","","107028-55-5292","107028-581"
"11/1/2193","989-28-3705-987-7","","107029-57-989","107029-582"
"11/1/2193","989-28-3705-987-7","","107029-36-3572","107029-583"
"11/1/2193","989-28-3705-054-6","","107029-33-5825","107029-584"
"11/1/2193","989-28-3705-007-2","","107029-67-7366","107029-585"
"11/1/2193","989-28-3705-054-6","","107029-7-4662","107029-586"
"11/1/2193","989-28-3705-592-3","","107029-29-1851","107029-587"
"11/1/2193","989-28-3705-007-2","","107029-52-1391","107029-588"
"11/1/2193","989-28-79-27078-0","","107029-68-2799","107029-589"
"11/1/2193","989-28-79-18127-7","","107029-4-8553","107029-590"
"11/1/2193","989-28-79-05638-4","","107029-53-6253","107029-591"
"11/1/2193","989-28-79-82197-5","0,15","107029-1-7573","107029-592"
"11/1/2193","989-28-79-45675-7","","107029-56-720","107029-593"
"11/1/2193","989-28-654-5018-9","","107029-19-9235","107029-594"
"11/1/2193","989-28-79-13871-4","","107029-69-8004","107029-595"
"11/1/2193","989-28-79-69807-2","","107029-80-2861","107029-596"
"11/1/2193","989-28-79-05670-4","","107029-19-4536","107029-597"
"11/1/2193","989-28-79-69807-2","","107029-82-3230","107029-598"
"11/1/2193","989-28-79-13871-4","","107029-51-9783","107029-599"
"11/1/2193","989-28-79-13871-4","","107029-51-9782","107029-600"
"11/1/2193","989-28-79-82125-8","","107029-5-5197","107029-601"
"11/1/2193","989-28-79-05670-4","","107029-20-9206","107029-602"
"11/1/2193","989-28-79-69807-2","","107029-82-3229","107029-603"
"11/1/2193","989-28-79-82125-8","","107029-5-5196","107029-604"
"11/1/2193","989-28-79-13871-4","","107029-32-7118","107029-605"
"11/1/2193","989-28-79-13871-4","","107029-69-8003","107029-606"
"11/1/2193","989-28-654-5771-3","","107029-71-786","107029-607"
"11/1/2193","989-28-654-5771-3","","107029-71-785","107029-608"
"11/1/2193","989-28-229-6632-6","0,1","107029-77-538","107029-609"
"11/1/2193","989-28-229-5891-8","","107029-3-4438","107029-610"
"11/1/2193","989-28-229-9769-6","","107029-48-7380","107029-611"
"11/1/2193","989-28-229-1404-4","","107029-18-147","107029-612"
"11/1/2193","989-28-229-1404-4","","107029-86-9190","107029-613"
"11/1/2193","989-28-229-7592-2","","107029-93-9171","107029-614"
